47.700001
47.900002
50
49
47.599998
47
45.900002
45.299999
41.700001
40.099998
40.299999
41
44.099998
44.200001
44
44.400002
42.5
42.900002
42
42.400002
43.900002
44
44.400002
43.299999
43.700001
43.099998
43.700001
43.299999
44
58.5
51.200001
50.700001
45.200001
46.400002
49.700001
49.299999
48
49.099998
49.299999
51.200001
50.900002
49
49.799999
52.599998
33.900002
36.799999
37.5
40.400002
40.900002
31.200001
25.5
19.6
14.37
12.43
11.07
10.91
12.73
12.55
13.1
13.64
8.62
8.12
7.18
7.34
7.57
8.24
8.14
8.36
7.8
8.25
8.16
7.7
7.62
8.14
7.91
7.57
7.79
7.99
8.15
7.85
8.34
8.3
9.26
9.82
9.92
10.42
11
9.5
9.33
9.86
9.16
9.36
9.08
9.16
9.33
9.28
9.23
9.15
9.96
10.68
10.03
10.49
10.72
10.95
10.22
10.09
8.71
8.01
7.9
8.07
7.89
7.39
7.43
7.16
6.65
6.99
6.9
6.8
6.7
7.17
6.65
6.86
7.49
7.02
6.79
6.82
6.93
7.11
6.72
6.81
6.71
6.65
6.74
6.74
6.17
6.07
6.1
6.11
6.16
6.21
6.12
6.11
5.58
5.3
5.17
5.29
5.04
4.91
4.7
4.56
4.21
4.11
4.43
4.51
4.48
4.33
4.13
4.08
4.07
4.27
4.11
4.05
4.06
4.01
3.67
4.07
3.94
4.09
4.38
4.56
4.49
4.8
4.89
4.83
4.66
4.57
4.42
4.44
4.45
4.81
4.99
4.32
4.36
4.32
4.5
4.56
4.6
4.3
4.36
4.34
4.36
4.27
4.44
4.39
4.27
4.25
4.2
4.08
4.09
4.07
4.34
3.72
3.14
3.1
3.02
3
3.01
2.95
2.97
2.83
2.8
2.65
2.47
2.72
2.98
2.92
3.16
3.42
3.39
3.28
3.28
3.41
3.03
2.93
2.97
3.13
3.3
3.29
3.19
3.19
3.05
2.91
5.19
6.85
5.48
4.64
4.4
4.83
4.65
5.06
4.55
4.84
4.88
4.5
4.23
4.33
4.81
4.79
5.15
5.79
4.91
